instance,shape_0,shape_1,shape_2,volume,class_idx,class_label,class_volume,class_volume_ratio,compactness,std,mean_intensity,std_intensity,min_intensity,max_intensity,modality,n_training_samples,n_test_samples,n_channels,n_classes,source
hippocampus_383,33,55,29,52635,0,background,49215,0.9350242234254773,0.2866285025254486,0.24648311307888898,525.9508483413903,228.61860013292474,0.0,1074.7081298828125,3,260,130,1,3,MRI
hippocampus_383,33,55,29,52635,1,Anterior,1777,0.033760805547639404,0.16498683793105345,0.1806128831407491,403.38204495586166,93.18011648214919,47.613651275634766,755.0164184570312,3,260,130,1,3,MRI
hippocampus_383,33,55,29,52635,2,Posterior,1643,0.031214971026883254,0.1236608286094231,0.17389823636447294,415.3412240992504,113.52355209456475,170.0487518310547,843.4417724609375,3,260,130,1,3,MRI
hippocampus_049,35,51,36,64260,0,background,60532,0.9419856831621537,0.3336362603837433,0.23377051969759624,776.8901308459299,319.761856516929,0.0,3000.2294921875,3,260,130,1,3,MRI
hippocampus_049,35,51,36,64260,1,Anterior,1908,0.02969187675070028,0.21220036408454845,0.16973588072567775,572.2549173766962,127.6119109555658,163.4740447998047,1086.62158203125,3,260,130,1,3,MRI
hippocampus_049,35,51,36,64260,2,Posterior,1820,0.02832244008714597,0.08977168833914528,0.1658923731660259,577.5008614844019,157.52582329769575,211.5546417236328,1230.8634033203125,3,260,130,1,3,MRI
hippocampus_149,33,49,32,51744,0,background,48601,0.939258658008658,0.3264983338635748,0.2388552519088346,65.88784181395445,27.605858186635132,2.0,253.0,3,260,130,1,3,MRI
hippocampus_149,33,49,32,51744,1,Anterior,1620,0.03130797773654916,0.24568175887357901,0.17414875327316273,48.8358024691358,9.509784547181974,16.0,86.0,3,260,130,1,3,MRI
hippocampus_149,33,49,32,51744,2,Posterior,1523,0.029433364254792826,0.09606011665373644,0.16901787279290173,48.54826001313197,10.81993742537625,19.0,91.0,3,260,130,1,3,MRI
hippocampus_057,35,51,34,60690,0,background,57917,0.954308782336464,0.33292771756240797,0.2088145835231806,400.68923934774693,199.80468278726985,0.0,1299.1920166015625,3,260,130,1,3,MRI
hippocampus_057,35,51,34,60690,1,Anterior,1390,0.02290327895864228,0.203067033997851,0.14959518298255758,329.1590845176642,83.14595831158515,77.83177947998047,598.7059936523438,3,260,130,1,3,MRI
hippocampus_057,35,51,34,60690,2,Posterior,1383,0.022787938704893724,0.043007222803029606,0.14922683590586422,322.27092999439697,82.78416067929184,83.81884002685547,712.4601440429688,3,260,130,1,3,MRI
hippocampus_157,36,51,35,64260,0,background,60908,0.9478369125427949,0.3370424500147176,0.22235579543636158,504.18659358653406,226.12624695180907,0.0,1290.7530517578125,3,260,130,1,3,MRI
hippocampus_157,36,51,35,64260,1,Anterior,1444,0.022471210706504825,0.20222008215704254,0.14821017305127435,386.6623977650566,83.67258642804502,72.95561218261719,735.1680908203125,3,260,130,1,3,MRI
hippocampus_157,36,51,35,64260,2,Posterior,1908,0.02969187675070028,0.07389824189073806,0.16973588072567775,396.3703796578653,107.6322521080505,173.9710693359375,808.1236572265625,3,260,130,1,3,MRI
hippocampus_102,36,55,32,63360,0,background,59405,0.9375789141414141,0.30469159728443207,0.24191877541609066,476.679613682654,222.45614920821123,0.0,2318.9248046875,3,260,130,1,3,MRI
hippocampus_102,36,55,32,63360,1,Anterior,2289,0.03612689393939394,0.14996985751983868,0.18660584522915064,363.10764497396156,100.49949237276334,21.73992156982422,731.91064453125,3,260,130,1,3,MRI
hippocampus_102,36,55,32,63360,2,Posterior,1666,0.02629419191919192,0.09833219890553839,0.16000877285483012,349.5655707763452,110.430980797333,72.46640014648438,826.1170043945312,3,260,130,1,3,MRI
hippocampus_161,35,51,36,64260,0,background,60543,0.942156862745098,0.3331167641581764,0.23344658645483024,58.9976875939415,26.59313224736263,1.0,249.0,3,260,130,1,3,MRI
hippocampus_161,35,51,36,64260,1,Anterior,1775,0.027622159975101153,0.1751396957533905,0.1638876940267666,45.267605633802816,8.75969924636279,18.0,83.0,3,260,130,1,3,MRI
hippocampus_161,35,51,36,64260,2,Posterior,1942,0.03022097727980081,0.08448107918036031,0.1711948299805066,45.4340885684861,10.96960183584882,21.0,89.0,3,260,130,1,3,MRI
hippocampus_173,35,53,32,59360,0,background,55803,0.9400774932614555,0.3136940820256684,0.2373432112463164,61.321058007634,24.136422388915992,2.0,252.0,3,260,130,1,3,MRI
hippocampus_173,35,53,32,59360,1,Anterior,1539,0.02592654986522911,0.22636247776275117,0.15891621653347685,48.49252761533463,9.827910556413196,26.0,88.0,3,260,130,1,3,MRI
hippocampus_173,35,53,32,59360,2,Posterior,2018,0.033995956873315365,0.08780187971226557,0.18121874017215506,48.16897918731417,11.709469838277105,21.0,99.0,3,260,130,1,3,MRI
hippocampus_370,35,50,36,63000,0,background,59602,0.946063492063492,0.3392482076796328,0.22589236606871632,530.8418929758242,236.33353611904502,0.0,3968.2548828125,3,260,130,1,3,MRI
hippocampus_370,35,50,36,63000,1,Anterior,1597,0.02534920634920635,0.1471474746323132,0.1571834090693789,400.6208079224015,114.73052247944523,128.9122314453125,879.9661254882812,3,260,130,1,3,MRI
hippocampus_370,35,50,36,63000,2,Posterior,1801,0.02858730158730159,0.06722937254162754,0.16664353505389354,375.5580711724823,118.69512059572251,67.25856018066406,857.546630859375,3,260,130,1,3,MRI
hippocampus_301,31,50,36,55800,0,background,52340,0.9379928315412186,0.32331031763414037,0.24116857075188233,553.7275625482697,235.1280724372911,0.0,3495.23046875,3,260,130,1,3,MRI
hippocampus_301,31,50,36,55800,1,Anterior,1595,0.028584229390681004,0.2645528514123912,0.16663484395774472,418.4114007979725,86.74915862557793,76.39848327636719,814.9171142578125,3,260,130,1,3,MRI
hippocampus_301,31,50,36,55800,2,Posterior,1865,0.03342293906810036,0.0782222632282729,0.17973827141749865,433.7678998440904,112.62876761775762,152.79696655273438,897.68212890625,3,260,130,1,3,MRI
hippocampus_180,37,45,36,59940,0,background,57262,0.955321988655322,0.3608064789348126,0.2065959502191726,238811.88669296392,110349.71925235444,0.0,873765.75,3,260,130,1,3,MRI
hippocampus_180,37,45,36,59940,1,Anterior,1397,0.02330663997330664,0.17454138362460694,0.15087557955633943,172462.3118568808,37609.115886224965,38711.140625,331809.78125,3,260,130,1,3,MRI
hippocampus_180,37,45,36,59940,2,Posterior,1281,0.02137137137137137,0.07256385530821013,0.14461893325937067,173256.85792349727,47914.541033333204,66361.953125,373286.0,3,260,130,1,3,MRI
hippocampus_337,33,44,41,59532,0,background,56279,0.9453571188604448,0.35424473102744436,0.22728184415021724,446.3646668413283,216.54414048506558,0.0,1729.399169921875,3,260,130,1,3,MRI
hippocampus_337,33,44,41,59532,1,Anterior,1551,0.026053215077605323,0.29275902345240706,0.1592935813575844,339.79104380235606,94.46194130471872,26.916719436645508,767.1265258789062,3,260,130,1,3,MRI
hippocampus_337,33,44,41,59532,2,Posterior,1702,0.028589666061949875,0.0762820580895166,0.16665022369146726,348.94474567117476,96.7325245739833,20.18754005432129,773.855712890625,3,260,130,1,3,MRI
hippocampus_229,33,50,35,57750,0,background,54573,0.944987012987013,0.33210912330724174,0.22800561017855664,471.26229309065394,201.6808904206032,0.0,1944.87841796875,3,260,130,1,3,MRI
hippocampus_229,33,50,35,57750,1,Anterior,1458,0.025246753246753247,0.2173168505291119,0.15687369026465464,328.7818317387166,69.76150335453228,91.84148406982422,637.4879150390625,3,260,130,1,3,MRI
hippocampus_229,33,50,35,57750,2,Posterior,1719,0.029766233766233767,0.07600430586560157,0.16994176971423974,344.7190474443064,88.62132467241084,156.67076110839844,756.3416137695312,3,260,130,1,3,MRI
hippocampus_329,34,53,32,57664,0,background,53989,0.9362687291897891,0.31034737870266194,0.24427360874872756,488.1314131773974,226.82138988334268,0.0,3290.0302734375,3,260,130,1,3,MRI
hippocampus_329,34,53,32,57664,1,Anterior,1937,0.0335911487236404,0.21817626563302778,0.1801743140713089,367.9784912775027,111.99757287964007,29.80099868774414,804.626953125,3,260,130,1,3,MRI
hippocampus_329,34,53,32,57664,2,Posterior,1738,0.03014012208657048,0.08576083333260562,0.17097279060475415,402.4540918918693,143.90948658239185,17.880599975585938,810.587158203125,3,260,130,1,3,MRI
hippocampus_354,36,50,32,57600,0,background,54688,0.9494444444444444,0.33130840019924074,0.2190883186252172,442.23267584229995,207.71378836451174,0.0,1892.1361083984375,3,260,130,1,3,MRI
hippocampus_354,36,50,32,57600,1,Anterior,1529,0.02654513888888889,0.1894095694379598,0.160749788461007,348.0362423733998,86.94621261500731,19.048351287841797,660.3428344726562,3,260,130,1,3,MRI
hippocampus_354,36,50,32,57600,2,Posterior,1383,0.024010416666666666,0.05668093725183486,0.153081405004526,333.63307311857255,93.47118757170857,44.44615173339844,730.186767578125,3,260,130,1,3,MRI
hippocampus_325,35,51,40,71400,0,background,67566,0.9463025210084034,0.3422219354557495,0.2254197412418524,594.992619218988,286.8168735545661,0.0,4479.1904296875,3,260,130,1,3,MRI
hippocampus_325,35,51,40,71400,1,Anterior,1898,0.02658263305322129,0.21648761771574132,0.16086017740006092,455.19717563191006,115.6198745743664,7.872039794921875,865.9243774414062,3,260,130,1,3,MRI
hippocampus_325,35,51,40,71400,2,Posterior,1936,0.02711484593837535,0.0642067534653387,0.16241807494276467,443.7821766088817,111.9792921470316,47.23223876953125,960.3888549804688,3,260,130,1,3,MRI
hippocampus_225,33,53,26,45474,0,background,42999,0.9455732946298984,0.28225915879836877,0.22685775083222912,565.8340782855382,281.15095687519545,0.0,1860.8719482421875,3,260,130,1,3,MRI
hippocampus_225,33,53,26,45474,1,Anterior,1119,0.02460746800369442,0.2419007808350694,0.15492559672998382,435.1267002368208,110.34451404459458,112.29399871826172,874.2890014648438,3,260,130,1,3,MRI
hippocampus_225,33,53,26,45474,2,Posterior,1356,0.029819237366407177,0.05412809957944708,0.17008836071081715,448.0521082695255,127.47306151594834,168.4409942626953,970.541015625,3,260,130,1,3,MRI
hippocampus_092,38,49,28,52136,0,background,48994,0.9397345404327144,0.31403499551221886,0.23797801148515682,402.0484874963361,183.31030653038886,0.0,2178.844970703125,3,260,130,1,3,MRI
hippocampus_092,38,49,28,52136,1,Anterior,1488,0.02854073960411232,0.1330730999205861,0.1665117587047911,312.35370404233214,77.9832818045534,34.133338928222656,620.0889892578125,3,260,130,1,3,MRI
hippocampus_092,38,49,28,52136,2,Posterior,1654,0.03172471996317324,0.07471616715935976,0.17526626060491926,286.78334182407144,72.62366928830178,73.95556640625,620.0889892578125,3,260,130,1,3,MRI
hippocampus_358,35,50,34,59500,0,background,56613,0.9514789915966386,0.33600697278064234,0.21486442271088596,675.5188704911917,305.1735136892893,0.0,1359.9007568359375,3,260,130,1,3,MRI
hippocampus_358,35,50,34,59500,1,Anterior,1519,0.025529411764705884,0.1047770724158802,0.15772653834930245,484.5466092168068,127.90323930697278,49.99635314941406,1029.9248046875,3,260,130,1,3,MRI
hippocampus_358,35,50,34,59500,2,Posterior,1368,0.02299159663865546,0.06058669802249962,0.149876559617109,496.38191282261187,145.2524455696683,109.99197387695312,1139.9168701171875,3,260,130,1,3,MRI
